variavel,threshold,precision,recall,f1_score
lwe_precipitation_smooth_rate_maximum_20km,0.0,0.5355244079265346,0.7942652329749104,0.6397228637413395
lwe_precipitation_smooth_rate_maximum_20km,0.1,0.5355244079265346,0.7942652329749104,0.6397228637413395
lwe_precipitation_smooth_rate_maximum_20km,0.2,0.5783065855008301,0.7491039426523297,0.6527170518425984
lwe_precipitation_smooth_rate_maximum_20km,0.3,0.6078431372549019,0.7111111111111111,0.6554344235216386
lwe_precipitation_smooth_rate_maximum_20km,0.4,0.6382550335570469,0.6817204301075269,0.6592720970537261
lwe_precipitation_smooth_rate_maximum_20km,0.5,0.6490593342981187,0.6430107526881721,0.6460208858480374
lwe_precipitation_smooth_rate_maximum_20km,0.6,0.6586314152410575,0.607168458781362,0.6318537859007833
lwe_precipitation_smooth_rate_maximum_20km,0.7,0.6716417910447762,0.5806451612903226,0.6228373702422145
lwe_precipitation_smooth_rate_maximum_20km,0.8,0.6858407079646017,0.5555555555555556,0.6138613861386139
lwe_precipitation_smooth_rate_maximum_20km,0.9,0.6990654205607477,0.5362007168458781,0.6068965517241379
lwe_precipitation_smooth_rate_maximum_20km,1.0,0.7030481809242871,0.5125448028673835,0.5928689883913765
lwe_precipitation_smooth_rate_maximum_20km,1.1,0.7141382868937048,0.4960573476702509,0.5854483925549916
lwe_precipitation_smooth_rate_maximum_20km,1.2,0.7145969498910676,0.47025089605734766,0.5672287073065283
lwe_precipitation_smooth_rate_maximum_20km,1.3,0.7214611872146118,0.45304659498207883,0.5565830030823425
lwe_precipitation_smooth_rate_maximum_20km,1.4,0.7279236276849642,0.43727598566308246,0.5463502015226153
lwe_precipitation_smooth_rate_maximum_20km,1.5,0.737888198757764,0.4258064516129032,0.54
lwe_precipitation_smooth_rate_maximum_20km,1.6,0.743225806451613,0.4129032258064516,0.5308755760368664
lwe_precipitation_smooth_rate_maximum_20km,1.7,0.7516778523489933,0.4014336917562724,0.5233644859813084
lwe_precipitation_smooth_rate_maximum_20km,1.8,0.7541899441340782,0.3870967741935484,0.5116058739933681
lwe_precipitation_smooth_rate_maximum_20km,1.9,0.7670623145400594,0.37060931899641575,0.49975833736104397
lwe_precipitation_smooth_rate_maximum_20km,2.0,0.7769110764430577,0.35698924731182796,0.48919449901768175
lwe_precipitation_smooth_rate_maximum_20km,2.1,0.7839607201309329,0.3433691756272401,0.47756729810568294
lwe_precipitation_smooth_rate_maximum_20km,2.2,0.7875210792580101,0.3347670250896057,0.46981891348088534
lwe_precipitation_smooth_rate_maximum_20km,2.3,0.7839721254355401,0.3225806451612903,0.4570848146267141
lwe_precipitation_smooth_rate_maximum_20km,2.4,0.7854545454545454,0.3096774193548387,0.4442159383033419
lwe_precipitation_smooth_rate_maximum_20km,2.5,0.7894736842105263,0.3010752688172043,0.4359107420861443
lwe_precipitation_smooth_rate_maximum_20km,2.6,0.7914230019493177,0.2910394265232975,0.42557651991614254
lwe_precipitation_smooth_rate_maximum_20km,2.7,0.7983706720977597,0.2810035842293907,0.41569459172852596
lwe_precipitation_smooth_rate_maximum_20km,2.8,0.7974137931034483,0.26523297491039427,0.3980634749865519
lwe_precipitation_smooth_rate_maximum_20km,2.9,0.7964601769911505,0.25806451612903225,0.38982133188955065
lwe_precipitation_smooth_rate_maximum_20km,3.0,0.8059360730593608,0.2530465949820789,0.3851609383524277
lwe_precipitation_smooth_rate_maximum_20km,3.1,0.8127962085308057,0.24587813620071686,0.3775454045129334
lwe_precipitation_smooth_rate_maximum_20km,3.2,0.8161764705882353,0.23870967741935484,0.36938435940099834
lwe_precipitation_smooth_rate_maximum_20km,3.3,0.8156565656565656,0.23154121863799282,0.36069235064209937
lwe_precipitation_smooth_rate_maximum_20km,3.4,0.8170103092783505,0.22724014336917564,0.3555804823331464
lwe_precipitation_smooth_rate_maximum_20km,3.5,0.8169398907103825,0.21433691756272402,0.33957978421351503
lwe_precipitation_smooth_rate_maximum_20km,3.6,0.8171428571428572,0.2050179211469534,0.32779369627507166
lwe_precipitation_smooth_rate_maximum_20km,3.7,0.8192419825072886,0.2014336917562724,0.3233601841196778
lwe_precipitation_smooth_rate_maximum_20km,3.8,0.8165137614678899,0.1913978494623656,0.31010452961672474
lwe_precipitation_smooth_rate_maximum_20km,3.9,0.8176100628930818,0.1863799283154122,0.30356100408639813
lwe_precipitation_smooth_rate_maximum_20km,4.0,0.8193548387096774,0.182078853046595,0.29794721407624636
lwe_precipitation_smooth_rate_maximum_20km,4.1,0.8191126279863481,0.17204301075268819,0.2843601895734597
lwe_precipitation_smooth_rate_maximum_20km,4.2,0.8175438596491228,0.16702508960573476,0.2773809523809524
lwe_precipitation_smooth_rate_maximum_20km,4.3,0.8201438848920863,0.16344086021505377,0.27256425582785415
lwe_precipitation_smooth_rate_maximum_20km,4.4,0.8395522388059702,0.16129032258064516,0.27059530968129886
lwe_precipitation_smooth_rate_maximum_20km,4.5,0.8435114503816794,0.15842293906810037,0.2667471333735667
lwe_precipitation_smooth_rate_maximum_20km,4.6,0.849802371541502,0.15412186379928317,0.2609223300970874
lwe_precipitation_smooth_rate_maximum_20km,4.7,0.8495934959349594,0.14982078853046596,0.25472273004265694
lwe_precipitation_smooth_rate_maximum_20km,4.8,0.8541666666666666,0.14695340501792115,0.25076452599388377
lwe_precipitation_smooth_rate_maximum_20km,4.9,0.8540772532188842,0.14265232974910394,0.24447174447174447
lwe_precipitation_smooth_rate_maximum_20km,5.0,0.8533333333333334,0.13763440860215054,0.23703703703703705
