variavel,threshold,precision,recall,f1_score
lwe_precipitation_smooth_rate_minimum_10km,0.0,0.8114406779661016,0.2745519713261649,0.4102838778789502
lwe_precipitation_smooth_rate_minimum_10km,0.1,0.8114406779661016,0.2745519713261649,0.4102838778789502
lwe_precipitation_smooth_rate_minimum_10km,0.2,0.8181818181818182,0.22580645161290322,0.3539325842696629
lwe_precipitation_smooth_rate_minimum_10km,0.3,0.8509933774834437,0.18422939068100358,0.30288744843842075
lwe_precipitation_smooth_rate_minimum_10km,0.4,0.8604651162790697,0.15913978494623657,0.26860254083484575
lwe_precipitation_smooth_rate_minimum_10km,0.5,0.8785046728971962,0.13476702508960572,0.23368551895587322
lwe_precipitation_smooth_rate_minimum_10km,0.6,0.8928571428571429,0.12544802867383512,0.21998742928975487
lwe_precipitation_smooth_rate_minimum_10km,0.7,0.9034090909090909,0.11397849462365592,0.2024188415022279
lwe_precipitation_smooth_rate_minimum_10km,0.8,0.9207317073170732,0.1082437275985663,0.19371391917896089
lwe_precipitation_smooth_rate_minimum_10km,0.9,0.9194630872483222,0.0982078853046595,0.17746113989637305
lwe_precipitation_smooth_rate_minimum_10km,1.0,0.9328358208955224,0.08960573476702509,0.16350555918901244
lwe_precipitation_smooth_rate_minimum_10km,1.1,0.9262295081967213,0.08100358422939068,0.14897824653922215
lwe_precipitation_smooth_rate_minimum_10km,1.2,0.9259259259259259,0.07168458781362007,0.1330671989354624
lwe_precipitation_smooth_rate_minimum_10km,1.3,0.9183673469387755,0.06451612903225806,0.12056262558606833
lwe_precipitation_smooth_rate_minimum_10km,1.4,0.9157894736842105,0.06236559139784946,0.11677852348993288
lwe_precipitation_smooth_rate_minimum_10km,1.5,0.9310344827586207,0.05806451612903226,0.10931174089068826
lwe_precipitation_smooth_rate_minimum_10km,1.6,0.926829268292683,0.05448028673835126,0.1029113067027759
lwe_precipitation_smooth_rate_minimum_10km,1.7,0.9240506329113924,0.052329749103942655,0.09905020352781546
lwe_precipitation_smooth_rate_minimum_10km,1.8,0.9315068493150684,0.04874551971326165,0.09264305177111716
lwe_precipitation_smooth_rate_minimum_10km,1.9,0.9436619718309859,0.04802867383512545,0.09140518417462483
lwe_precipitation_smooth_rate_minimum_10km,2.0,0.9375,0.043010752688172046,0.0822481151473612
lwe_precipitation_smooth_rate_minimum_10km,2.1,0.9482758620689655,0.03942652329749104,0.07570543702684102
lwe_precipitation_smooth_rate_minimum_10km,2.2,0.9464285714285714,0.03799283154121864,0.07305306685044796
lwe_precipitation_smooth_rate_minimum_10km,2.3,0.94,0.03369175627240143,0.06505190311418685
lwe_precipitation_smooth_rate_minimum_10km,2.4,0.9333333333333333,0.030107526881720432,0.058333333333333334
lwe_precipitation_smooth_rate_minimum_10km,2.5,0.9302325581395349,0.02867383512544803,0.055632823365785816
lwe_precipitation_smooth_rate_minimum_10km,2.6,0.9285714285714286,0.02795698924731183,0.054279749478079335
lwe_precipitation_smooth_rate_minimum_10km,2.7,0.95,0.02724014336917563,0.0529616724738676
lwe_precipitation_smooth_rate_minimum_10km,2.8,0.9487179487179487,0.026523297491039426,0.05160390516039052
lwe_precipitation_smooth_rate_minimum_10km,2.9,0.9444444444444444,0.024372759856630826,0.047519217330538085
lwe_precipitation_smooth_rate_minimum_10km,3.0,0.9411764705882353,0.022939068100358423,0.04478656403079076
lwe_precipitation_smooth_rate_minimum_10km,3.1,0.9696969696969697,0.022939068100358423,0.04481792717086835
lwe_precipitation_smooth_rate_minimum_10km,3.2,0.96875,0.022222222222222223,0.043447792571829014
lwe_precipitation_smooth_rate_minimum_10km,3.3,0.9666666666666667,0.02078853046594982,0.04070175438596491
lwe_precipitation_smooth_rate_minimum_10km,3.4,0.9655172413793104,0.02007168458781362,0.03932584269662921
lwe_precipitation_smooth_rate_minimum_10km,3.5,0.9642857142857143,0.01935483870967742,0.03794799718903725
lwe_precipitation_smooth_rate_minimum_10km,3.6,0.9642857142857143,0.01935483870967742,0.03794799718903725
lwe_precipitation_smooth_rate_minimum_10km,3.7,0.96,0.017204301075268817,0.03380281690140845
lwe_precipitation_smooth_rate_minimum_10km,3.8,0.9565217391304348,0.015770609318996417,0.031029619181946404
lwe_precipitation_smooth_rate_minimum_10km,3.9,0.9523809523809523,0.014336917562724014,0.02824858757062147
lwe_precipitation_smooth_rate_minimum_10km,4.0,0.95,0.013620071684587814,0.02685512367491166
lwe_precipitation_smooth_rate_minimum_10km,4.1,0.95,0.013620071684587814,0.02685512367491166
lwe_precipitation_smooth_rate_minimum_10km,4.2,0.9375,0.010752688172043012,0.021261516654854713
lwe_precipitation_smooth_rate_minimum_10km,4.3,0.9375,0.010752688172043012,0.021261516654854713
lwe_precipitation_smooth_rate_minimum_10km,4.4,0.9333333333333333,0.01003584229390681,0.019858156028368795
lwe_precipitation_smooth_rate_minimum_10km,4.5,0.9333333333333333,0.01003584229390681,0.019858156028368795
lwe_precipitation_smooth_rate_minimum_10km,4.6,0.9285714285714286,0.00931899641577061,0.018452803406671398
lwe_precipitation_smooth_rate_minimum_10km,4.7,0.9230769230769231,0.008602150537634409,0.017045454545454544
lwe_precipitation_smooth_rate_minimum_10km,4.8,0.9230769230769231,0.008602150537634409,0.017045454545454544
lwe_precipitation_smooth_rate_minimum_10km,4.9,0.9230769230769231,0.008602150537634409,0.017045454545454544
lwe_precipitation_smooth_rate_minimum_10km,5.0,0.9230769230769231,0.008602150537634409,0.017045454545454544
