variavel,threshold,precision,recall,f1_score
lwe_precipitation_smooth_rate_maximum_10km,0.0,0.5887555274794694,0.668100358422939,0.6259234385493619
lwe_precipitation_smooth_rate_maximum_10km,0.1,0.5887555274794694,0.668100358422939,0.6259234385493619
lwe_precipitation_smooth_rate_maximum_10km,0.2,0.6348357524828113,0.5956989247311828,0.6146449704142012
lwe_precipitation_smooth_rate_maximum_10km,0.3,0.6626916524701874,0.5577060931899641,0.605683145192682
lwe_precipitation_smooth_rate_maximum_10km,0.4,0.6828571428571428,0.513978494623656,0.5865030674846625
lwe_precipitation_smooth_rate_maximum_10km,0.5,0.694327731092437,0.4738351254480287,0.5632722624627183
lwe_precipitation_smooth_rate_maximum_10km,0.6,0.7070707070707071,0.45161290322580644,0.5511811023622047
lwe_precipitation_smooth_rate_maximum_10km,0.7,0.7178871548619448,0.42867383512544804,0.5368043087971275
lwe_precipitation_smooth_rate_maximum_10km,0.8,0.7258687258687259,0.4043010752688172,0.5193370165745856
lwe_precipitation_smooth_rate_maximum_10km,0.9,0.7327823691460055,0.3813620071684588,0.5016501650165016
lwe_precipitation_smooth_rate_maximum_10km,1.0,0.7365269461077845,0.35268817204301073,0.4769752787203102
lwe_precipitation_smooth_rate_maximum_10km,1.1,0.7484276729559748,0.34121863799283153,0.4687346134908912
lwe_precipitation_smooth_rate_maximum_10km,1.2,0.7483443708609272,0.3240143369175627,0.45222611305652827
lwe_precipitation_smooth_rate_maximum_10km,1.3,0.7578397212543554,0.3118279569892473,0.4418486541391569
lwe_precipitation_smooth_rate_maximum_10km,1.4,0.7623400365630713,0.2989247311827957,0.4294541709577755
lwe_precipitation_smooth_rate_maximum_10km,1.5,0.763915547024952,0.2853046594982079,0.4154488517745303
lwe_precipitation_smooth_rate_maximum_10km,1.6,0.7728194726166329,0.2731182795698925,0.4036016949152542
lwe_precipitation_smooth_rate_maximum_10km,1.7,0.7805907172995781,0.26523297491039427,0.39593365436062067
lwe_precipitation_smooth_rate_maximum_10km,1.8,0.7895927601809954,0.25017921146953404,0.3799673380511704
lwe_precipitation_smooth_rate_maximum_10km,1.9,0.7957244655581948,0.24014336917562723,0.368942731277533
lwe_precipitation_smooth_rate_maximum_10km,2.0,0.8024691358024691,0.23297491039426524,0.3611111111111111
lwe_precipitation_smooth_rate_maximum_10km,2.1,0.8151041666666666,0.22437275985663083,0.3518830803822372
lwe_precipitation_smooth_rate_maximum_10km,2.2,0.8189189189189189,0.2172043010752688,0.343342776203966
lwe_precipitation_smooth_rate_maximum_10km,2.3,0.8174157303370787,0.2086021505376344,0.33238149628783553
lwe_precipitation_smooth_rate_maximum_10km,2.4,0.8219584569732937,0.1985663082437276,0.31986143187066973
lwe_precipitation_smooth_rate_maximum_10km,2.5,0.8238993710691824,0.1878136200716846,0.30589608873321655
lwe_precipitation_smooth_rate_maximum_10km,2.6,0.8513513513513513,0.18064516129032257,0.29804849201655825
lwe_precipitation_smooth_rate_maximum_10km,2.7,0.8592057761732852,0.17060931899641577,0.284688995215311
lwe_precipitation_smooth_rate_maximum_10km,2.8,0.8715953307392996,0.16057347670250896,0.2711864406779661
lwe_precipitation_smooth_rate_maximum_10km,2.9,0.8735177865612648,0.15842293906810037,0.2682038834951456
lwe_precipitation_smooth_rate_maximum_10km,3.0,0.8734177215189873,0.14838709677419354,0.2536764705882353
lwe_precipitation_smooth_rate_maximum_10km,3.1,0.8766519823788547,0.14265232974910394,0.24537607891491986
lwe_precipitation_smooth_rate_maximum_10km,3.2,0.8858447488584474,0.13906810035842293,0.24039653035935563
lwe_precipitation_smooth_rate_maximum_10km,3.3,0.8888888888888888,0.13189964157706094,0.22971285892634208
lwe_precipitation_smooth_rate_maximum_10km,3.4,0.8905472636815921,0.12831541218637993,0.22431077694235588
lwe_precipitation_smooth_rate_maximum_10km,3.5,0.8923076923076924,0.12473118279569892,0.2188679245283019
lwe_precipitation_smooth_rate_maximum_10km,3.6,0.893048128342246,0.11971326164874552,0.2111251580278129
lwe_precipitation_smooth_rate_maximum_10km,3.7,0.8913043478260869,0.11756272401433691,0.207726409119696
lwe_precipitation_smooth_rate_maximum_10km,3.8,0.8888888888888888,0.11469534050179211,0.20317460317460317
lwe_precipitation_smooth_rate_maximum_10km,3.9,0.8857142857142857,0.1111111111111111,0.19745222929936307
lwe_precipitation_smooth_rate_maximum_10km,4.0,0.8816568047337278,0.10681003584229391,0.19053708439897699
lwe_precipitation_smooth_rate_maximum_10km,4.1,0.8834355828220859,0.1032258064516129,0.18485237483953787
lwe_precipitation_smooth_rate_maximum_10km,4.2,0.8838709677419355,0.0982078853046595,0.1767741935483871
lwe_precipitation_smooth_rate_maximum_10km,4.3,0.881578947368421,0.0960573476702509,0.17323852617970265
lwe_precipitation_smooth_rate_maximum_10km,4.4,0.8896551724137931,0.09247311827956989,0.16753246753246753
lwe_precipitation_smooth_rate_maximum_10km,4.5,0.8865248226950354,0.08960573476702509,0.16276041666666666
lwe_precipitation_smooth_rate_maximum_10km,4.6,0.8857142857142857,0.08888888888888889,0.16156351791530946
lwe_precipitation_smooth_rate_maximum_10km,4.7,0.8814814814814815,0.08530465949820788,0.15555555555555556
lwe_precipitation_smooth_rate_maximum_10km,4.8,0.8769230769230769,0.08172043010752689,0.14950819672131146
lwe_precipitation_smooth_rate_maximum_10km,4.9,0.8818897637795275,0.08028673835125448,0.1471747700394218
lwe_precipitation_smooth_rate_maximum_10km,5.0,0.8870967741935484,0.07885304659498207,0.1448321263989467
